trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2256,False,"{'a': 0.3, 'e': 0.033911536932488856}",20,8,21.78907311501182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.3, 'e': 0.033860707758501085}",25,9,26.784117308961378,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.3, 'e': 0.033809954771120046}",35,13,34.568559580863884,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.3, 'e': 0.033759277856151515}",25,18,13.608200546914848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.3, 'e': 0.033708676899572396}",30,18,21.819360534603792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.3, 'e': 0.03365815178753053}",25,11,25.780392413196864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.3, 'e': 0.03360770240634438}",20,1,26.978995638127053,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.3, 'e': 0.03355732864250284}",30,20,20.65730052462818,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.3, 'e': 0.03350703038266488}",25,14,18.003857440900727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.3, 'e': 0.033456807513659426}",25,17,15.17796337712528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.3, 'e': 0.03340665992248499}",30,17,18.37344695057069,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.3, 'e': 0.03335658749630947}",25,12,-19.482574227135736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2268,False,"{'a': 0.3, 'e': 0.03330659012246989}",25,14,19.64392955833325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.3, 'e': 0.03325666768847214}",30,16,26.1964889947109,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.3, 'e': 0.03320682008199072}",20,16,9.016115572502615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.3, 'e': 0.0331570471908685}",20,16,9.075785297407926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.3, 'e': 0.03310734890311644}",20,13,11.544268635859632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.3, 'e': 0.03305772510691338}",30,23,15.03742176019298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.3, 'e': 0.03300817569060575}",30,12,33.26938536236711,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.3, 'e': 0.03295870054270735}",20,16,7.585179264649318,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.3, 'e': 0.03290929955189908}",20,14,10.200910636344137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.3, 'e': 0.032859972607028685}",35,20,30.104266726385383,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.3, 'e': 0.032810719597110516}",20,9,20.965716702524777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.3, 'e': 0.0327615404113253}",20,16,8.977093416917741,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.3, 'e': 0.03271243493901982}",25,0,24.247086658344262,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
2281,False,"{'a': 0.3, 'e': 0.03266340306970674}",25,14,8.234142090324385,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2282,False,"{'a': 0.3, 'e': 0.03261444469306436}",30,16,23.23563195245738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.3, 'e': 0.03256555969893629}",25,17,13.614875215885718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.3, 'e': 0.03251674797733129}",25,0,26.875185616980477,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2285,False,"{'a': 0.3, 'e': 0.03246800941842295}",20,10,22.090171930307474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.3, 'e': 0.0324193439125495}",30,11,30.3818307373569,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.3, 'e': 0.03237075135021355}",20,1,23.31203926990391,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.3, 'e': 0.03232223162208177}",25,11,22.433077596283802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.3, 'e': 0.03227378461898478}",20,10,-2.4762546517750987,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2290,False,"{'a': 0.3, 'e': 0.0322254102319168}",20,9,20.144081936025092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.3, 'e': 0.03217710835203544}",25,13,22.400366724227275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.3, 'e': 0.03212887887066144}",25,11,4.7599814801021285,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2293,False,"{'a': 0.3, 'e': 0.03208072167927846}",25,16,5.953274420313105,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2294,False,"{'a': 0.3, 'e': 0.03203263666953279}",25,16,17.83838821741332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.3, 'e': 0.03198462373323315}",30,15,29.279764300342755,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.3, 'e': 0.03193668276235039}",25,14,20.706791309730033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.3, 'e': 0.03188881364901732}",20,0,31.307588407467506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.3, 'e': 0.03184101628552841}",25,7,8.360144908768136,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2299,False,"{'a': 0.3, 'e': 0.031793290564339584}",20,12,4.347564903844512,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2300,False,"{'a': 0.3, 'e': 0.03174563637806794}",25,20,9.450186254501562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.3, 'e': 0.03169805361949153}",20,12,17.24679257705284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.3, 'e': 0.03165054218154915}",20,12,17.184040905443492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.3, 'e': 0.031603101957340035}",20,16,9.446748803248049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.3, 'e': 0.03155573284012364}",20,12,15.256543894536163,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.3, 'e': 0.031508434723319455}",25,17,13.288882147581342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.3, 'e': 0.03146120750050669}",30,24,11.57530819392018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.3, 'e': 0.03141405106542407}",20,12,13.394872199614825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2308,False,"{'a': 0.3, 'e': 0.0313669653119696}",25,19,9.425248991211253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2309,False,"{'a': 0.3, 'e': 0.03131995013420032}",35,17,35.94793937664808,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.3, 'e': 0.03127300542633206}",20,14,12.56767550616576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.3, 'e': 0.031226131082739195}",30,18,23.0297898660983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.3, 'e': 0.031179326997954438}",30,19,19.17130036510224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.3, 'e': 0.03113259306666858}",25,16,17.46106309583592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.3, 'e': 0.03108592918373026}",25,18,14.54334897119563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.3, 'e': 0.031039335244145712}",25,15,20.169769779200625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2316,False,"{'a': 0.3, 'e': 0.03099281114307856}",25,8,32.32592309630981,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.3, 'e': 0.030946356775849556}",20,14,5.701943019798824,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.3, 'e': 0.030899972037936367}",25,16,18.52012220353922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2319,False,"{'a': 0.3, 'e': 0.030853656824973284}",25,15,21.949564534917616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.3, 'e': 0.030807411032751076}",20,13,15.586323357500847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.3, 'e': 0.030761234557216688}",20,12,18.19770732678314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.3, 'e': 0.03071512729447303}",25,14,20.134136125436576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.3, 'e': 0.030669089140778743}",25,20,8.870151281670319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.3, 'e': 0.03062311999254796}",30,16,27.353157865384915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.3, 'e': 0.03057721974635008}",25,15,18.981211007229714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.3, 'e': 0.030531388298909546}",20,11,16.412364641847482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.3, 'e': 0.030485625547105547}",20,13,14.829383485301229,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.3, 'e': 0.03043993138797189}",20,11,16.718971350919137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.3, 'e': 0.030394305718696703}",30,8,40.08952649703907,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.3, 'e': 0.030348748436622202}",25,15,20.45515038759733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.3, 'e': 0.030303259439244487}",20,11,14.243731436841612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2332,False,"{'a': 0.3, 'e': 0.030257838624213294}",20,12,15.210814212352004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.3, 'e': 0.03021248588933177}",20,14,12.051219668994872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.3, 'e': 0.03016720113255626}",20,12,19.11819130207341,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.3, 'e': 0.030121984251996005}",20,10,6.6267753944613705,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2336,False,"{'a': 0.3, 'e': 0.03007683514591303}",25,0,38.7549121152181,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2337,False,"{'a': 0.3, 'e': 0.03003175371272182}",25,3,32.87609920021865,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.3, 'e': 0.029986739850989135}",20,11,16.945896318005744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.3, 'e': 0.029941793459433763}",20,9,20.207257962225444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.3, 'e': 0.029896914436926308}",20,15,10.50469429104276,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.3, 'e': 0.02985210268248895}",20,8,10.212976520249388,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2342,False,"{'a': 0.3, 'e': 0.029807358095295233}",25,15,18.042577647422235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.3, 'e': 0.02976268057466979}",20,0,36.51966382418951,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2344,False,"{'a': 0.3, 'e': 0.0297180700200882}",25,18,12.842619694677772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2345,False,"{'a': 0.3, 'e': 0.029673526331176692}",20,6,27.50273954316867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.3, 'e': 0.029629049407711945}",25,17,16.739787522846463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.3, 'e': 0.029584639149620867}",30,17,27.31038863434263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.3, 'e': 0.029540295456980357}",30,22,14.87607207777641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.3, 'e': 0.0294960182300171}",25,18,15.241067464584773,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.3, 'e': 0.02945180736910729}",25,17,14.932512860061037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2351,False,"{'a': 0.3, 'e': 0.029407662774776487}",30,21,19.137762581374588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.3, 'e': 0.029363584347699333}",20,11,5.7562882535505375,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2353,False,"{'a': 0.3, 'e': 0.02931957198869935}",20,1,26.483922559578517,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2354,False,"{'a': 0.3, 'e': 0.02927562559874871}",25,13,25.27268113853574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.3, 'e': 0.02923174507896802}",20,12,16.12519913955404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.3, 'e': 0.029187930330626086}",20,2,23.20822637955317,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.3, 'e': 0.029144181255139723}",20,6,24.21377883553598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.3, 'e': 0.02910049775407347}",25,15,17.327182000985122,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.3, 'e': 0.029056879729139437}",25,3,32.27493075013581,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.3, 'e': 0.029013327082197053}",30,14,20.763270726240684,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2361,False,"{'a': 0.3, 'e': 0.028969839715252847}",25,11,12.398688858507079,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2362,False,"{'a': 0.3, 'e': 0.02892641753046022}",30,24,10.247966379572507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.3, 'e': 0.028883060430119237}",20,5,3.684754526339977,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2364,False,"{'a': 0.3, 'e': 0.028839768316676413}",20,12,16.24531246842773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.3, 'e': 0.028796541092724476}",25,17,16.412522866955978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.3, 'e': 0.028753378661002135}",20,16,6.902077384864269,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2367,False,"{'a': 0.3, 'e': 0.02871028092439391}",20,10,14.516086491696349,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.3, 'e': 0.02866724778592988}",25,20,10.568299362687126,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.3, 'e': 0.028624279148785462}",20,10,18.560938962750097,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.3, 'e': 0.028581374916281203}",25,17,15.417245982141067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.3, 'e': 0.028538534991882563}",20,14,9.025211915173626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.3, 'e': 0.028495759279199697}",25,17,13.167021060680556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.3, 'e': 0.02845304768198724}",20,14,15.607908315989334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.3, 'e': 0.02841040010414406}",35,18,34.303418163191004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.3, 'e': 0.0283678164497131}",20,15,9.790101979673244,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.3, 'e': 0.02832529662288112}",25,11,24.291958809144393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.3, 'e': 0.028282840527978494}",20,13,14.421447724988873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.3, 'e': 0.028240448069478983}",25,10,25.467647779305654,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.3, 'e': 0.028198119151999546}",20,6,26.14942304746861,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.3, 'e': 0.028155853680300096}",30,17,26.28787992476125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.3, 'e': 0.028113651559283314}",25,11,25.591248359053495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.3, 'e': 0.028071512693994393}",20,11,17.917629038159628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.3, 'e': 0.028029436989620873}",30,16,30.76616418062841,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.3, 'e': 0.027987424351492405}",25,12,20.1325778478889,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.3, 'e': 0.02794547468508054}",20,11,19.331360021285384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.3, 'e': 0.027903587895998498}",30,10,36.1905445670376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.3, 'e': 0.027861763890000998}",30,22,14.523008154156939,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.3, 'e': 0.027820002572984004}",30,22,16.10887973917149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.3, 'e': 0.02777830385098455}",20,11,15.164759130338544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.3, 'e': 0.027736667630180466}",20,10,19.631230545477262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.3, 'e': 0.02769509381689025}",25,17,15.9060328980906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.3, 'e': 0.027653582317572808}",20,13,14.611746920086631,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.3, 'e': 0.027612133038827244}",25,17,19.245671763047678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.3, 'e': 0.02757074588739267}",20,14,10.085149939592394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.3, 'e': 0.027529420770147972}",20,11,20.563885922502177,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.3, 'e': 0.027488157594111634}",25,5,36.67443662531859,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.3, 'e': 0.027446956266441464}",20,11,15.392570083499717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.3, 'e': 0.027405816694434475}",20,3,29.415735441661507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.3, 'e': 0.027364738785526612}",20,7,27.039769883866033,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.3, 'e': 0.02732372244729256}",20,11,19.91983202740472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.3, 'e': 0.02728276758744554}",25,17,18.608293251363534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.3, 'e': 0.027241874113837102}",35,22,26.2234876273063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.3, 'e': 0.027201041934456913}",20,5,18.19141668757663,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.3, 'e': 0.027160270957432564}",20,12,14.85657207400785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.3, 'e': 0.027119561091029316}",25,13,21.96774841817214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.3, 'e': 0.027078912243649965}",20,9,18.185893511735266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.3, 'e': 0.027038324323834583}",20,8,19.936378314604486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.3, 'e': 0.02699779724026034}",25,12,25.852228018402112,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.3, 'e': 0.026957330901741273}",20,16,5.249941565984235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.3, 'e': 0.026916925217228112}",20,8,21.968787190117904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.3, 'e': 0.026876580095808043}",25,14,21.079351377971587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.3, 'e': 0.02683629544670454}",30,18,20.81273639162048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.3, 'e': 0.0267960711792771}",25,0,39.01573637862042,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2414,False,"{'a': 0.3, 'e': 0.026755907203021123}",25,4,33.36287274409318,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.3, 'e': 0.026715803427567637}",25,12,16.58954828431792,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.3, 'e': 0.026675759762683132}",20,12,12.245619520570735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.3, 'e': 0.026635776118269353}",30,10,40.404394916129185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.3, 'e': 0.02659585240436307}",25,6,29.8669921734445,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.3, 'e': 0.026555988531135923}",25,13,26.827860445858796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.3, 'e': 0.02651618440889418}",20,9,19.554890268351972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.3, 'e': 0.026476439948078537}",25,19,8.453970061999238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.3, 'e': 0.026436755059263944}",25,4,38.214841068238194,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.3, 'e': 0.02639712965315939}",30,17,25.947544264906735,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.3, 'e': 0.02635756364060769}",30,16,29.263387731559682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.3, 'e': 0.0263180569325853}",20,7,20.528854245921895,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2426,False,"{'a': 0.3, 'e': 0.026278609440202112}",30,18,26.384657605804318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.3, 'e': 0.026239221074701252}",20,12,16.659500311674822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.3, 'e': 0.02619989174745889}",20,8,19.447149264283244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.3, 'e': 0.026160621369984004}",20,10,18.310680325741203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.3, 'e': 0.026121409853918233}",25,8,35.151555937800154,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.3, 'e': 0.026082257111035657}",20,9,19.505539475661514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.3, 'e': 0.02604316305324258}",20,9,20.628981087331397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.3, 'e': 0.026004127592577364}",25,2,35.74311943614386,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.3, 'e': 0.0259651506412102}",20,6,25.62824583738184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.3, 'e': 0.025926232111442942}",25,3,36.01229473584658,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.3, 'e': 0.025887371915708866}",20,10,11.55150815845721,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.3, 'e': 0.025848569966572518}",20,10,20.500864583839103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.3, 'e': 0.0258098261767295}",25,16,14.52224571874006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
